,video_path,truth,feature_path
121,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/C_NtwmmF2Ys.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/C_NtwmmF2Ys.002.npy
122,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/DyZlhseSuec.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/DyZlhseSuec.002.npy
123,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/ZkypeQdzgvQ.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ZkypeQdzgvQ.003.npy
124,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/KIhpjwf5uAA.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KIhpjwf5uAA.000.npy
125,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/SCZLT4fH5B8.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/SCZLT4fH5B8.001.npy
126,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/Wd0V4MNvqcg.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Wd0V4MNvqcg.001.npy
127,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/rCxlfusNJlY.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/rCxlfusNJlY.001.npy
128,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/dB2XYhvqUBU.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/dB2XYhvqUBU.003.npy
129,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/m_9aygJNij8.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/m_9aygJNij8.004.npy
130,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/AheKnXrL0Wk.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/AheKnXrL0Wk.002.npy
131,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/be0DQawtVkE.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/be0DQawtVkE.000.npy
132,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/HUHFlCs3YJ8.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HUHFlCs3YJ8.000.npy
133,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/bEXDNfLBy1I.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/bEXDNfLBy1I.004.npy
134,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/F9mZ6De_6Ko.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/F9mZ6De_6Ko.004.npy
135,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/EiXQ9RErt6c.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/EiXQ9RErt6c.003.npy
136,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/modNfUPt3F4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/modNfUPt3F4.005.npy
137,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/Ng2E0E5tiZQ.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Ng2E0E5tiZQ.005.npy
138,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/wDvZdcb00Bg.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/wDvZdcb00Bg.004.npy
139,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/KHQJhOzdrYo.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KHQJhOzdrYo.003.npy
140,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/DTZeyoKUPx4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/DTZeyoKUPx4.005.npy
141,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/o2lu6rkd5-Y.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/o2lu6rkd5-Y.001.npy
142,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/CdUYBux3Vn8.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/CdUYBux3Vn8.002.npy
143,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/RZOimXPTG0s.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/RZOimXPTG0s.002.npy
144,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/jxoOEkSq0uM.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/jxoOEkSq0uM.001.npy
145,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/Kq-c6lqGNlo.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Kq-c6lqGNlo.000.npy
146,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/yzgA9oAEgI4.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/yzgA9oAEgI4.002.npy
147,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/opEoJBrcmbI.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/opEoJBrcmbI.005.npy
148,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/6JfSPPVUgIg.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/6JfSPPVUgIg.003.npy
149,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/A7exx3pEPkE.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/A7exx3pEPkE.000.npy
150,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/MuYYY3XaJ7Q.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/MuYYY3XaJ7Q.003.npy
151,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/V8JaJ2IVG9E.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/V8JaJ2IVG9E.005.npy
152,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/MnARi5OWW9Q.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/MnARi5OWW9Q.000.npy
153,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/XQZ5M9oLkXw.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/XQZ5M9oLkXw.005.npy
154,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/G7QTNbKbu_4.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/G7QTNbKbu_4.003.npy
155,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/4F-WBGPXiqQ.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/4F-WBGPXiqQ.001.npy
156,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/fLRRMLTFGMQ.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fLRRMLTFGMQ.000.npy
157,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/YPMffqhP0C8.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/YPMffqhP0C8.000.npy
158,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/SkNO4x-LSgE.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/SkNO4x-LSgE.005.npy
159,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_02/hquzfo9MVDo.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/hquzfo9MVDo.003.npy
160,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/5wpoKhbt28c.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/5wpoKhbt28c.001.npy
161,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/bFwtVtZodIg.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/bFwtVtZodIg.004.npy
162,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/1YsZ4GPpyBA.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/1YsZ4GPpyBA.004.npy
163,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/outvbZgNX58.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/outvbZgNX58.004.npy
164,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/kUv0BJQmKq0.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/kUv0BJQmKq0.001.npy
165,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/fmue_KpW9Ro.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fmue_KpW9Ro.000.npy
166,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/ixPqs7L8oAE.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ixPqs7L8oAE.005.npy
167,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/R6NTuhZtOks.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/R6NTuhZtOks.003.npy
168,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/sntohi33U5s.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/sntohi33U5s.005.npy
169,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/QiPb8vlGDFo.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/QiPb8vlGDFo.001.npy
170,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/Sa7iqqSbaTU.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Sa7iqqSbaTU.000.npy
171,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/zFVjcb45pjI.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/zFVjcb45pjI.002.npy
172,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/fH0jgh_VKmE.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/fH0jgh_VKmE.003.npy
173,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/V1TjmLtgNm0.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/V1TjmLtgNm0.005.npy
174,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/shV5Fbzn9pw.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/shV5Fbzn9pw.002.npy
175,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/3AyjQQYmqU4.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3AyjQQYmqU4.000.npy
176,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/qPzzmcuf-VI.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/qPzzmcuf-VI.000.npy
177,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/tS6bRcIIjDc.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/tS6bRcIIjDc.003.npy
178,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/-DOqN0d8KHw.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/-DOqN0d8KHw.003.npy
179,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/puLXzqUvm_U.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/puLXzqUvm_U.003.npy
180,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/Jh7Wk5fYeMk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Jh7Wk5fYeMk.001.npy
181,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/Z_STuUHKQTg.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Z_STuUHKQTg.003.npy
182,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/isqmQc9AfBc.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/isqmQc9AfBc.000.npy
183,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/3orJLMVqWYw.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/3orJLMVqWYw.000.npy
184,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/yRVvI1x2DBI.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/yRVvI1x2DBI.005.npy
185,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/ej0RpdM9kJA.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/ej0RpdM9kJA.000.npy
186,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/HUHFlCs3YJ8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/HUHFlCs3YJ8.003.npy
187,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/EqTB9rAC-tA.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/EqTB9rAC-tA.000.npy
188,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/B3VQeeev0r0.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/B3VQeeev0r0.001.npy
189,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/r93dLeVRk3U.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/r93dLeVRk3U.003.npy
190,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/m3z_a0l0FRk.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/m3z_a0l0FRk.000.npy
191,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/sqnW6xXYTKg.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/sqnW6xXYTKg.002.npy
192,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/NG8qWulkRM4.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/NG8qWulkRM4.001.npy
193,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/OmXuhT4yJpo.000.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/OmXuhT4yJpo.000.npy
194,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/DVh_7dO2cWY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/DVh_7dO2cWY.003.npy
195,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/KhMsmtSC5Lg.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/KhMsmtSC5Lg.005.npy
196,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/Fz1BcPpjNXY.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/Fz1BcPpjNXY.001.npy
197,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/5kwoq4EZixQ.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/5kwoq4EZixQ.003.npy
198,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/1izSTcQI7H4.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/1izSTcQI7H4.004.npy
199,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/cWZudzeJVXg.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/cWZudzeJVXg.002.npy
200,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/4kIHxR6s1L4.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/4kIHxR6s1L4.005.npy
201,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/dmOKZLeFKCM.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/dmOKZLeFKCM.004.npy
202,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/VTv4BAYgJpk.001.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/VTv4BAYgJpk.001.npy
203,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/TPRQyuiNYmI.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/TPRQyuiNYmI.002.npy
204,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/7nhJXn9PI0I.004.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/7nhJXn9PI0I.004.npy
205,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/r9TaaVTo8Y8.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/r9TaaVTo8Y8.003.npy
206,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/htH89DBizno.002.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/htH89DBizno.002.npy
207,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/eqXrUXW4yHY.003.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/eqXrUXW4yHY.003.npy
208,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2/train/training80_03/RlaaCqle7tY.005.mp4,type,/content/drive/Shareddrives/想聊對不隊/Code/First_Impressions_V2_output/RlaaCqle7tY.005.npy
